xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1384,6,6,213.78,20.92,20.27,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 33",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1392.67,6,6,282.13,34.23,32.13,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 33",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1397.33,6,6,271.13,27.41,26.21,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 33",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1402,6,6,320.14,37.96,35.12,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 33",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1408,6,6,326.76,57.86,50.61,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 37",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1414,6,6,260.39,26.7,25.56,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 38",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1420,6,6,200.67,23.4,22.34,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 39",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1425.17,6,6,234.17,24.27,23.29,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 40",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1430.33,6,6,225.69,26.35,24.99,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 41",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1435.5,6,6,241.79,44.36,38.8,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 42",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1440.67,6,6,284.8,30.63,29.1,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 43",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1445.83,6,6,286.57,35.2,32.99,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 44",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1451.03,6,6,256.37,44.71,39.48,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 45",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1455.52,6,6,237.01,25.64,24.5,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 46",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1459.38,6,6,260.6,27.42,26.21,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 47",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1464.52,6,6,248.79,25.03,24.04,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 48",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1473.51,6,6,278.44,28.13,26.81,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 49",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1478.01,6,6,271.81,27.58,26.35,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 50",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1482.5,6,6,226.46,21.92,21.12,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 51",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1490,6,6,292.14,29.75,28.35,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 52",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1493,6,6,214.47,20.98,20.3,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 53",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1496.43,6,6,200.9,20.32,19.6,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 54",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1499,6,6,223.7,20.78,20.08,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 55",10.1029/2018PA003349,false,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,true,updated error calculation using per sample uncertainties,true,false,,false,added age uncertainty based on LR04,4.7705,-20.927
